ID,Name,Lat,Long,Alt,1960,1970,1980,1991,2000,2010
3126109,Formiga,-20.46488355,-45.42642818,836.163531,40010,46864,52395,61755,62907,65064
3164704,Sao Sebastiao do Paraiso,-20.91806545,-46.98647183,980.861586,24940,28538,39564,49053,58335,65034
2108207,Pedreiras,-4.569350688,-44.60373488,32.51849,99459,68622,86349,83042,63840,64816
3515509,Fernandopolis,-20.28238299,-50.24874843,538.778854,39891,39050,46989,56144,61647,64707
2904605,Brumado,-14.20543824,-41.6670695,440.086521,42970,38304,46757,57176,61670,64550
2802106,Estancia,-11.26794865,-37.44001085,47.827405,23973,28045,36833,53869,59002,64464
2609907,Ouricuri,-7.883151975,-40.08146258,451.138333,43003,50167,63948,73526,56733,64335
4307906,Farroupilha,-29.22367919,-51.34834957,767.973469,16106,19318,28995,45364,55308,63641
1502202,Capanema,-25.68297742,-53.8001787,387.125094,34999,26650,40104,51166,57119,63628
2605202,Escada,-8.36252199,-35.23615742,109.117342,39001,43372,53172,55841,57341,63535
2903904,Bom Jesus da Lapa,-13.25411437,-43.41714164,436.928875,23055,40776,69202,48910,54421,63508
3555000,Tupa,-21.93482151,-50.51400642,528.065243,55769,52537,56588,61302,63333,63492
1505304,Oriximina,-1.7637535,-55.86279952,43.484541,15072,18994,29594,41154,48332,62963
4306106,Cruz Alta,-28.64244661,-53.60524076,469.581743,49441,57930,66171,68793,71254,62825
2610905,Pesqueira,-8.355456108,-36.69551472,650.739407,44561,49687,52281,57622,57721,62793
4303509,Camaqua,-30.85070439,-51.81460091,38.31485,42577,57288,57356,61704,60383,62759
2402006,Caico,-6.459138831,-37.09648877,165.44493,27447,36521,40028,50640,57002,62727
2709301,Uniao dos Palmares,-9.159524117,-36.03314284,154.266769,46298,51532,52711,57425,58620,62401
2105401,Itapecuru Mirim,-3.39904548,-44.35426339,21.883496,32920,31589,44118,42853,42772,62123
2308708,Morada Nova,-5.096952,-38.36490735,72.998369,38006,53552,64536,58912,64400,62086
2908408,Concei_ao do Coite,-11.56182585,-39.28168418,421.784086,32168,35111,41427,52338,56317,62042
2104800,Grajau,-5.818548431,-46.14239564,151.01878,25668,33130,57935,54403,47155,61903
2208403,Piripiri,-4.276068693,-41.77850485,159.245956,29525,43227,55093,63162,60154,61840
4318002,Sao Borja,-28.66283753,-56.00102915,94.809661,50009,52392,58202,63783,64869,61662
2103604,Coroata,-4.128976,-44.1255992,36.771897,64865,65797,66916,70360,55676,61653
2914703,Itaberaba,-12.53225409,-40.30699492,261.884059,38685,33629,45243,53742,58943,61623
3526803,Len_ois Paulista,-22.597507,-48.79868197,548.883461,16428,22423,35007,46246,55042,61454
1304203,Tefe,-3.348372494,-64.70841966,46.584182,16343,19173,30743,53970,64457,61399
4322509,Vacaria,-28.5023544,-50.93659916,965.277767,57360,57107,58563,58610,57341,61345
4214805,Rio do Sul,-27.21790323,-49.64323753,350.399261,40291,27538,36240,45668,51650,61196
4318309,Sao Gabriel,-11.22670733,-41.8742692,684.740136,46304,51934,56741,59040,62249,60508
2706703,Penedo,-10.2961103,-36.58046021,6.143778,25007,33142,36672,52245,56993,60389
2302602,Camocim,-2.900966575,-40.84752774,17.245514,28537,35736,46001,51035,55448,60163
5208608,Goianesia,-15.32228875,-49.11581015,627.178622,22893,33546,32887,43535,49160,59545
2610004,Palmares,-8.6790825,-35.58833599,121.974267,40023,50995,58431,57731,55790,59524
2914000,Ipira,-12.16028688,-39.74070848,314.319456,48017,58860,69762,62672,61746,59352
4304705,Carazinho,-28.28651059,-52.79189739,588.813874,35717,42504,53696,58767,59894,59301
2601904,Bezerros,-8.2353595,-35.75448795,473.170309,53900,44289,48825,52134,57371,58675
2909802,Cruz das Almas,-12.66378621,-39.10073614,223,23941,28814,37347,45858,53049,58584
3537305,Penapolis,-21.41838301,-50.07303628,415.200487,28417,34263,40322,48285,54635,58529
2614501,Surubim,-7.835157057,-35.7567841,390.410768,41795,52275,61023,67572,50331,58444
2503704,Cajazeiras,-6.8904645,-38.56053037,306.115904,39104,41693,46439,51273,54715,58437
1503309,Igarape-Miri,-1.983116,-48.96229947,9.283106,24296,31228,39265,41843,52604,58023
2928604,Santo Amaro,-12.54914011,-38.70903146,7.014473,98887,46411,57931,54160,58414,57811
2203909,Floriano,-6.769672434,-43.02064474,120.019117,24055,35850,43137,51494,54591,57707
2300200,Acarau,-2.88531054,-40.11824147,17.29136,55053,62857,71889,45505,48968,57542
3152105,Ponte Nova,-20.41664342,-42.90968427,422.561737,65428,45694,50083,56678,55303,57361
1508308,Viseu,-1.203278527,-46.13876522,7.618306,24610,33014,57017,63173,51090,56681
2612208,Salgueiro,-8.070677522,-39.12085098,424.268107,26000,31314,40440,47211,51571,56641
1508001,Tome-A_u,-2.419366855,-48.14689659,15.20066,7490,24132,40337,41403,47273,56514
3505906,Batatais,-20.8919295,-47.58610673,865.736701,26666,29262,37286,44106,51112,56481
5101803,Barra do Gar_as,-15.88871145,-52.26032976,309.15629,15151,26570,43607,45651,52092,56423
2910701,Euclides da Cunha,-10.50581806,-39.01424873,474.018248,31486,41588,50409,51818,53885,56312
4110706,Irati,-26.65722694,-52.89501136,433.907706,30817,36471,42234,47854,52352,56288
2307601,Limoeiro do Norte,-5.15023902,-38.09909487,33.828851,18481,25623,32757,41700,49620,56281
2313302,Taua,-6.00299894,-40.29262466,399.460837,33620,44855,46673,51339,51948,55755
3304300,Rio Bonito,-22.7112715,-42.62599784,70.09365,27694,34434,40036,45161,49691,55586
2608909,Limoeiro,-7.880198,-35.45526105,136.961568,95596,57278,57174,54860,56322,55574
1504802,Monte Alegre,-2.003328,-54.07337473,67.366476,19264,28379,37899,46951,61334,55459
2506301,Guarabira,-6.852715,-35.48996498,97.790114,38547,34732,41817,48654,51482,55340
3502101,Andradina,-20.90146351,-51.37884779,392.017336,37842,51688,47658,52409,55161,55317
2101707,Barreirinhas,-2.750085949,-42.82780251,5.037739,20239,24969,26585,29640,39669,54991
2314102,Vi_osa do Ceara,-3.566012753,-41.09162908,710.598919,26241,33859,37196,40865,45427,54961
3300803,Cachoeiras de Macacu,-22.46757087,-42.66316436,156.65051,27064,33793,35867,40208,48543,54370
3542602,Registro,-24.49425143,-47.84105475,19.002613,15032,24281,39106,48953,53752,54279
3140001,Mariana,-20.37449323,-43.41614041,704.652299,32516,24786,29404,38180,46710,54179
3553708,Taquaritinga,-21.410008,-48.50674218,566.253298,24040,27518,35902,46922,52065,53985
3161106,Sao Francisco,-6.619279982,-38.09714123,269.453876,45305,58254,61883,72481,51497,53898
3169406,Tres Pontas,-21.36876992,-45.5154748,898.26559,34344,27514,37732,45832,51024,53825
2615300,Timbauba,-7.511745674,-35.31877212,107.426592,49754,52077,54504,57256,56906,53823
3530300,Mirassol,-20.8170045,-49.51213922,590.24368,19919,20579,28313,39286,48327,53809
1500206,Acara,-1.9634365,-48.20045643,7.395031,17773,24487,35269,37184,52126,53605
3127107,Frutal,-20.02589788,-48.93915371,518.937691,28803,30669,34273,41424,46566,53474
3151206,Pirapora,-17.3495821,-44.95106538,491.939909,22876,20282,32673,46351,50300,53379
4304507,Cangu_u,-31.39385952,-52.67628583,405.975283,57538,62451,55825,50367,51447,53268
2400208,A_u,-5.571945999,-36.91792322,48.682722,26432,25038,34393,43591,47904,53245
2613008,Sao Bento do Una,-8.519867521,-36.44629836,617.382027,57338,33514,37585,42236,45360,53232
3519600,Ibitinga,-21.75708298,-48.82769469,494.436596,20550,23968,29140,38242,46620,53166
2903706,Boa Nova,-14.36260794,-40.20052189,693.012825,41951,48540,54466,52226,66136,53152
5213103,Mineiros,-17.56616757,-52.55466719,789.957541,11354,15182,21698,31144,39024,52964
3132701,Itambacuri,-18.03432996,-41.68226738,302.611921,94216,84716,63089,63089,52238,52919
4203808,Canoinhas,-26.17880701,-50.39784871,776.625415,39232,35458,47272,55229,51631,52775
4128203,Uniao da Vitoria,-26.2284345,-51.09060952,755.196771,30592,29750,39631,44008,48522,52753
1500404,Alenquer,-1.951397505,-54.74086235,39.131195,27638,35021,44539,52856,41784,52714
2112506,Tutoia,-2.763550197,-42.27684721,4.059947,2676,32832,39611,43313,37728,52711
2304707,Granja,-3.118952156,-40.82993899,17.197425,27093,36053,39657,41505,48484,52670
2302404,Boa Viagem,-5.12574387,-39.73328234,291.27275,31095,41895,46562,47918,50306,52521
2931905,Tucano,-10.96430017,-38.785948,212.610805,33982,31753,36488,46618,50948,52391
2921500,Monte Santo,-10.44015774,-39.33270595,488.987839,26896,36130,42182,51280,54552,52360
3537800,Piedade,-23.71420222,-47.41801515,805.443564,21728,27640,35898,43581,50131,52214
1505809,Portel,-1.936451,-50.82249044,10.988676,17619,16411,43158,29452,38043,52166
2702306,Coruripe,-10.12654725,-36.17607831,12.209416,19898,27225,41656,49240,48846,52160
2602803,Buique,-8.622059041,-37.15698811,809.500715,41263,33405,36363,38123,44169,51990
3549706,Sao Jose do Rio Pardo,-21.5961025,-46.88826589,718.571082,31159,31662,36156,44579,50077,51910
1302900,Maues,-3.386427926,-57.71503439,24.058942,18744,24095,30014,30499,40036,51847
2902104,Araci,-11.33572788,-38.96095816,267.938939,17456,23661,32225,45341,47584,51636
1507607,Sao Miguel do Guama (Guama),-1.617135914,-47.48240894,12.146203,23437,17452,26679,32933,41366,51527
3111200,Campo Belo,-20.89531625,-45.27586136,841.019308,30561,28619,37336,44527,49187,51509
2313500,Trairi,-3.264420169,-39.27223187,32.428186,22432,26423,29916,36344,44527,51432
3540705,Porto Ferreira,-21.8583625,-47.48140964,586.68104,13220,19216,27989,38492,47437,51407
2610608,Paudalho,-7.897135005,-35.17915106,91.124368,41293,32741,36776,39608,45138,51374
1503705,Itupiranga,-5.128837026,-49.32442586,88.561741,3976,5346,15641,37011,49655,51258
2300309,Acopiara,-6.092761995,-39.45570528,312.957563,32146,48292,52031,49259,47137,51171
3138401,Leopoldina,-21.53072936,-42.64184413,226.276495,45180,41306,42118,46442,50097,51136
2907509,Catu,-12.35518656,-38.3762943,101.342039,21450,27893,37428,43430,46731,51075
2917607,Jaguaquara,-13.53069863,-39.97025518,673.779354,24146,25973,32771,39372,46621,51019
2701407,Campo Alegre,-26.19065928,-49.26334448,861.499794,6753,6950,17570,36770,41028,50831
2515302,Sape,-7.087111,-35.23043262,121.501331,48596,45345,50898,58515,47353,50151
3533908,Olimpia,-20.73728399,-48.91349173,500.315541,28094,29079,31791,42907,46013,49792
3128709,Guaxupe,-21.30378146,-46.71353723,847.131713,21852,24273,30113,39611,47036,49491
2112803,Viana,-20.39086251,-40.49562434,28.38215,31429,36633,43482,42161,44190,49452
2112704,Vargem Grande,-3.541896,-43.91666449,38.283026,35114,23431,33370,32897,34707,49415
2902708,Barra,-11.08895482,-43.14363855,409.894135,35938,46330,51449,39806,44203,49342
2302206,Beberibe,-4.174763221,-38.12327304,20.365948,25470,29373,35474,36801,42343,49334
1505106,obidos,-1.909235496,-55.51632351,29.793842,22285,26426,38002,42307,46490,49254
1718204,Porto Nacional,-10.70856992,-48.41215346,234.029467,22872,31517,39320,43224,44991,49143
4317400,Santiago,-29.19146017,-54.86907585,422.942866,34420,41054,46627,51755,52138,49082
3540606,Porto Feliz,-23.21441227,-47.52459657,541.442588,21590,22152,27123,36936,45514,48914
4120606,Prudentopolis,-25.2160205,-50.98357509,782.701735,30182,34314,39706,47014,46346,48793
3510401,Capivari,-22.99954891,-47.50220615,526.943028,19535,18986,25173,34220,41468,48573
3118007,Congonhas,-20.50464279,-43.85689265,874.386611,14675,20374,30776,35364,41256,48550
2306306,Itapage,-3.68567311,-39.58353324,254.566317,29532,33778,40664,33645,41093,48366
3507001,Boituva,-23.281944,-47.6714735,643.459614,9974,8976,12577,23140,34368,48323
2926608,Ribeira do Pombal,-10.83627807,-38.53609879,227.581937,30383,38968,45684,42509,46270,48271
2702405,Delmiro Gouveia,-9.384574447,-37.99923349,255.919235,11077,14680,26765,41214,42995,48090
2807402,Tobias Barreto,-11.18432987,-37.9990007,163.973018,20042,24832,30787,37577,43172,48039
3523206,Itarare,-24.11213796,-49.33611971,734.126656,23411,30507,37765,44167,46554,47939
1508209,Vigia,-0.855532574,-48.14149859,7.545379,29249,19261,24817,37418,40176,47902
2928802,Santo Estevao,-12.42889323,-39.2531902,240.615577,35787,25410,30869,37007,41145,47901
3509700,Campos do Jordao,-22.74009191,-45.5892017,1639.154504,16450,18706,26107,37135,44252,47824
2905206,Caetite,-14.06675432,-42.48571145,811.854448,31236,40200,45319,40380,45090,47524
2511301,Pianco,-7.192569876,-37.926519,260.514945,39349,53116,52469,52344,48987,47418
4219309,Videira,-27.00612907,-51.15170528,718.834791,26610,21864,28151,36206,41589,47204
1503903,Juruti,-2.155252995,-56.09499769,25.611357,15724,18684,22600,23262,31198,47123
2919801,Macaubas,-13.02367167,-42.69466575,679.228314,41813,26639,31104,34548,41806,47067
3524808,Jales,-20.26785305,-50.5503562,480.696124,36298,38436,38590,45956,46186,47012
1302702,Manicore,-5.813205261,-61.29924841,44.346313,19157,21100,30063,37857,38038,47011
2912103,Ibicarai,-14.86576314,-39.5915412,166.025959,59678,55779,62424,56676,52670,46959
4106407,Cornelio Procopio,-23.1832575,-50.65148448,686.198624,45341,49796,42581,46644,46861,46925
2103406,Coelho Neto,-4.2547375,-43.01401362,55.575961,25920,16660,24462,39669,42214,46792
3531308,Monte Alto,-21.263864,-48.49665126,722.399391,16612,21520,31221,39742,43613,46647
3107307,Bocaiuva,-17.11210473,-43.81444357,704.719161,39567,35342,40463,47045,42806,46595
3549409,Sao Joaquim da Barra,-20.58316556,-47.86326807,630.798782,20080,24359,29297,35964,41587,46524
3160702,Santos Dumont,-21.45753199,-43.55375217,863.283807,40402,37985,40005,44965,46789,46289
3510203,Capao Bonito,-24.00680097,-48.35143452,705.789981,24155,30326,45526,52612,46732,46178
2105708,Lago da Pedra,-4.564744515,-45.12589136,75.61844,35172,43525,44810,46877,40405,46108
3203908,Nova Venecia,-18.712906,-40.40154788,71.612102,43001,47480,45667,47624,43015,46020
3137205,Lagoa da Prata,-20.02376533,-45.54169203,655.968133,13874,18275,24258,30816,38758,45999
3121605,Diamantina,-18.24209272,-43.59445682,1161.624591,52250,29652,35926,44299,44259,45884
3143104,Monte Carmelo,-18.72903844,-47.49597243,878.591777,27345,20417,26864,34705,43899,45799
3107406,Bom Despacho,-19.73759633,-45.2541152,744.990645,23580,27298,29353,35330,39943,45626
5001102,Aquidauana,-20.47465435,-55.79061609,152.460203,33034,28723,34482,39342,43440,45623
5006200,Nova Andradina,-22.24875931,-53.35157381,388.288738,6472,12625,21668,29848,35381,45599
2933604,Xique-Xique,-10.82497442,-42.725508,406.255512,22495,30879,42318,40373,44718,45562
1502707,Concei_ao do Araguaia,-8.26486353,-49.26450081,180.163212,10505,28953,111551,54900,43386,45530
2616209,Vertentes,-7.905742604,-35.98930593,403.71843,33584,36961,40762,39770,39674,45521
2602100,Bom Conselho,-9.163382985,-36.67931439,633.162777,61900,43933,43649,41177,42085,45506
3136306,Joao Pinheiro,-17.74185294,-46.17546355,769.236946,27883,41502,45851,49956,41368,45260
2602605,Brejo da Madre de Deus,-8.1489565,-36.37039144,636.535472,34741,25682,24772,31206,38109,45192
2302503,Brejo Santo,-7.491638009,-38.98551387,386.630174,18647,21752,26502,33721,38484,45190
2202208,Campo Maior,-4.829113927,-42.1667446,126.037101,56627,61549,67700,72258,43126,45180
4114500,Manoel Ribas,-24.52173088,-51.6690786,908.354475,54994,80150,78998,57520,45336,44976
2708006,Santana do Ipanema,-9.372284363,-37.24540702,248.302931,34542,34225,40360,36088,41485,44949
2201200,Barras,-4.243093354,-42.29533986,87.438924,31735,38175,43677,50151,40891,44850
2925105,Po__es,-14.52232454,-40.36512729,765.381511,71765,39448,45509,37834,44213,44760
2109106,Presidente Dutra,-5.282374258,-44.49291886,106.207612,29901,30756,39763,42721,39541,44719
2611804,Ribeirao,-8.51111604,-35.37613082,99.258352,25358,31009,36343,41022,41449,44445
2913903,Ipiau,-14.13747367,-39.73565418,144.802744,47332,27622,39079,45245,43621,44430
2919702,Macarani,-15.56731615,-40.42204411,311.471359,45803,43166,38557,39106,38843,44418
2700409,Atalaia,-23.1515871,-52.05570114,519.015115,33717,40075,41762,38563,40552,44379
2308104,Mauriti,-7.387398,-38.77279544,384.62002,25061,31508,35755,37153,42399,44217
2312304,Sao Benedito,-4.04472699,-40.86448988,913.126937,35132,41076,43756,36700,39894,44186
1301704,Humaita,-27.56148982,-53.97650557,447.369918,14115,14877,24322,38792,32796,44116
3546405,Santa Cruz do Rio Pardo,-22.9057225,-49.62460887,456.771523,38046,34412,33611,39544,40919,43929
3514403,Dracena,-21.48613754,-51.53404966,414.177558,32537,35343,35971,39693,40500,43263
5218508,Quirinopolis,-18.45150736,-50.45226252,531.957383,25598,37917,36243,34276,36512,43243
3528403,Mairinque,-23.547458,-47.18448263,861.817945,11621,18858,30831,43205,39975,43225
3516705,Gar_a,-22.21070949,-49.65652994,679.963298,38094,37358,39939,41492,43162,43124
4318804,Sao Louren_o do Sul,-31.36402372,-51.97691524,9.178492,33447,39886,41603,41420,43691,43114
4117602,Palmas,-10.16325333,-48.35104371,234.047277,19919,25811,30876,35262,34819,42887
2920601,Maragogipe,-12.77511992,-38.91888144,2.983128,39233,41038,41260,38811,40314,42815
2917201,Itua_u,-13.80740715,-41.31098153,539.956726,32393,33977,33596,39168,41576,42812
2312007,Santa Quiteria,-3.459775342,-40.20946286,46.09569,28485,42778,52267,49343,42375,42759
2308500,Momba_a,-5.74700454,-39.62440525,250.37666,32446,40789,46454,40883,41215,42707
2919504,Livramento de Nossa Senhora (Livramento do Brumado),-13.64950091,-41.84038728,480.548152,27113,25263,25282,34345,38025,42705
4124103,Santo Ant_nio da Platina,-23.29704883,-50.0773459,490.591187,31460,38627,36781,38714,39943,42688
2403103,Currais Novos,-6.264672219,-36.51621922,348.482843,21300,26179,34975,40227,40791,42668
2100907,Araioses,-2.889255846,-41.89913945,0.104242,31115,39561,44353,44029,34906,42600
5214606,Niquelandia,-14.46911014,-48.45858515,578.343255,15501,23736,33485,40751,38573,42380
5218003,Porangatu,-13.44218595,-49.14622605,405.450135,19274,25874,34874,41086,39593,42356
3535507,Paragua_u Paulista,-22.41771102,-50.57502853,503.901148,23752,21892,23598,33840,39618,42281
5007901,Sidrolandia,-20.93105446,-54.96603014,489.033574,7905,9589,12847,16340,23483,42076
2310506,Pedra Branca,-7.426564426,-38.07224631,302.13294,23799,31558,35755,38800,40742,41942
3515186,Espirito Santo do Pinhal (Pinhal),-22.1970535,-46.74551429,877.591227,25255,27299,33355,37178,40480,41919
5211800,Jaragua,-15.75311378,-49.33014393,658.436107,27015,42103,36561,28184,33284,41888
2929909,Seabra,-12.41876319,-41.76820124,812.933073,34808,21881,23241,37859,39422,41815
3163706,Sao Louren_o,-22.11776867,-45.0533731,888.72266,15588,19269,24029,29870,36927,41664
1100106,Guajara-Mirim,-10.77388374,-65.32395182,133.414381,19734,27016,34755,32583,38045,41646
3508405,Cabreuva,-23.31267439,-47.13365837,656.603099,6444,7679,11709,18814,33100,41643
3536703,Pederneiras,-22.3554915,-48.77968096,499.653283,19398,18399,26105,32021,36614,41530
5213806,Morrinhos,-3.228830534,-40.12417889,46.351633,23015,31672,32123,32592,36990,41457
3541307,Presidente Epitacio,-21.768782,-52.11527583,306.178321,18371,26428,29608,34851,39298,41324
4125605,Sao Mateus do Sul,-25.86959951,-50.39062425,764.601139,19097,23635,26974,33138,36569,41257
3303708,Paraiba do Sul,-22.16198154,-43.28954446,289.102675,25508,26736,29238,33922,37410,41088
3554805,Tremembe,-22.96041521,-45.55074688,561.411205,8881,11689,18094,27572,34823,40985
4313508,Osorio,-29.89269708,-50.26679781,16.236464,53268,55569,60506,36857,36131,40941
3144300,Nanuque,-17.83899335,-40.35173883,103.089459,50458,48903,42732,43090,41619,40816
2601409,Barreiros,-8.81413799,-35.19908599,22.089717,35421,28892,32445,40569,39139,40720
2110500,Sao Bento,-2.6970075,-44.82834518,8.229092,36504,18743,23509,28036,31819,40717
2929800,Saude,-10.94110517,-40.41855074,539.13077,23957,29785,38996,41855,37144,40655
3304706,Santo Ant_nio de Padua,-21.53597712,-42.17791156,133.083444,32289,31151,33513,39600,38692,40569
2928109,Santa Maria da Vitoria,-13.39354525,-44.19830887,457.363151,20650,31216,38750,41528,41261,40316
2614204,Sirinhaem,-8.5933695,-35.11640535,24.75289,20885,24806,29061,33258,33046,40306
2305803,Ipu,-4.313431685,-40.71872614,358.61959,36384,42412,44187,35689,39078,40300
3540200,Pontal,-21.02571,-48.0378373,533.059901,13208,13731,16742,22805,29681,40245
5006309,Paranaiba,-19.67737173,-51.18870771,382.84237,18290,31038,36896,37654,38406,40174
3545308,Salto de Pirapora,-23.64913222,-47.57468012,632.387205,6041,9001,14686,25344,35072,40141
3522703,Itapolis,-21.59470399,-48.81339199,489.880861,21414,20711,25969,33053,37750,40064
2600500,aguas Belas,-9.1145895,-37.12195717,373.322929,47141,25581,36651,38355,36641,40007
2910503,Entre Rios,-26.7236211,-52.56253397,516.649664,21492,19188,22541,27718,37513,39883
3534302,Orlandia,-20.7204215,-47.88638382,696.792203,12067,18275,25530,31319,36004,39781
4316402,Rosario do Sul,-30.24403324,-54.94576086,150.359109,29296,37788,39260,40464,41058,39751
3511508,Cerquilho,-23.1686725,-47.73753133,574.77755,5908,6960,12345,20048,29508,39649
2109601,Rosario,-2.941543035,-44.2475186,17.544346,31825,22041,28325,40916,33665,39582
3145604,Oliveira,-20.69751578,-44.82641087,985.582836,28499,26502,29586,32222,37250,39469
3556404,Vargem Grande do Sul,-21.835866,-46.89560891,702.02575,11744,13369,20363,30952,36302,39266
2112308,Tuntum,-5.24965554,-44.64901215,109.085686,27250,30269,34710,36006,35411,39257
4304408,Canela,-29.35797185,-50.81486735,819.953253,12355,13909,19274,24801,33625,39238
3157005,Salinas,-16.16985573,-42.29350647,476.343903,58291,45925,48809,50849,36720,39182
2103505,Colinas,-29.39253687,-51.86857555,67.642233,25633,22824,31361,35164,35803,39167
2926004,Remanso,-9.623906789,-42.07966754,400.274456,27949,23588,28936,34381,36257,39149
4111803,Jacarezinho,-23.16011647,-49.97857253,501.368109,42863,38741,38926,40858,39625,39093
2109809,Santa Helena,-26.93984392,-53.61998787,514.0663,9977,16428,33023,26434,30860,39060
4306601,Dom Pedrito,-30.98126706,-54.67413018,141.456516,28266,32801,35149,38054,40410,38916
3551603,Serrana,-22.61269352,-46.70179138,941.409799,7357,8995,14336,23219,32603,38891
2803005,Itabaianinha,-11.27678544,-37.78741114,211.924624,19906,21686,26460,30885,35454,38886
2901403,Angical,-12.00668277,-44.69582348,471,27894,26933,32503,39984,39982,38781
3101706,Almenara,-16.18061617,-40.69765118,197.369737,39465,40463,38825,45416,35385,38779
2807105,Simao Dias,-10.7380618,-37.80943058,265.834987,27584,27904,27038,32196,36813,38724
2908705,Condeuba,-14.89041036,-41.97080954,646.549534,43153,45976,52681,42687,43285,38714
3524105,Ituverava,-20.33628797,-47.78041566,609.819855,26034,27380,27496,33003,36268,38699
3139003,Machado,-21.6783539,-45.92176408,847.208011,21170,21556,26729,30709,34877,38684
3107109,Boa Esperan_a,-24.23949316,-52.79277746,522.567629,21656,20518,25486,33015,37074,38509
2314003,Varzea Alegre,-6.791845856,-39.298933,316.986883,26321,27423,29790,31331,34844,38442
3550100,Sao Manuel,-22.73645998,-48.56876328,733.95771,28687,27402,27546,35438,36545,38390
3546603,Santa Fe do Sul,-20.21169316,-50.92677742,398.812761,46304,36168,32474,33695,35839,38365
4310603,Itaqui,-29.1286369,-56.5571335,62.084645,23311,28402,33311,40057,39770,38166
4313904,Panambi,-28.29273054,-53.50026517,418.525126,17874,16193,23871,29379,32610,38068
1200450,Sena Madureira,-10.14817359,-67.74317236,207.924797,24261,22470,23558,24197,29420,37993
3172004,Visconde do Rio Branco,-21.01198958,-42.83938939,339.345353,24642,21818,26257,28451,32598,37952
3541505,Presidente Venceslau,-21.87593951,-51.84025881,419.896501,21323,25976,30160,36120,37347,37915
2100600,Amarante do Maranhao,-5.557662,-46.75063755,250.762969,9373,13831,17007,23102,31292,37894
2305902,Ipueiras,-4.543785495,-40.71569651,237.72741,36384,30332,33324,35099,38219,37874
2604205,Catende,-8.6703075,-35.72166666,160.149452,30312,28198,28153,31519,31257,37830
2602209,Bom Jardim,-3.544160978,-45.60188939,39.171601,12738,35249,34915,36798,37013,37828
3159605,Santa Rita do Sapucai,-22.25332983,-45.70398819,827.378541,21189,18920,22212,26317,31264,37784
2305001,Guaraciaba do Norte (Inhu_u),-4.162451067,-40.75263318,933.436543,28664,32140,36971,30312,35037,37777
2203701,Esperantina,-3.895604531,-42.23536453,67.880083,17207,24582,29122,35806,34094,37765
3525102,Jardinopolis,-26.7205694,-52.85889926,523.653454,16396,16992,19677,24123,30729,37725
2918100,Jeremoabo,-10.06224241,-38.35181915,276.080581,39560,28625,33436,38449,34916,37661
3152204,Porteirinha,-15.74683773,-43.02852265,566.629069,41261,41741,46044,53906,37890,37638
4315701,Rio Pardo,-29.98562588,-52.37901825,50.813651,47908,53699,50130,42924,37783,37602
3303807,Paraty,-23.21941361,-44.7108585,2.817025,12085,15934,20599,23928,29544,37575
1302405,Labrea,-7.261946553,-64.79477303,57.507314,16515,16737,22019,33052,28956,37574
2602308,Bonito,-1.367474357,-47.30589182,54.760633,43048,33438,33081,35043,37750,37570
3304805,Sao Fidelis,-21.64362655,-41.75559231,31.054661,38715,35143,34976,34581,36789,37553
2207900,Pedro II,-4.427055265,-41.45855993,603.50329,25922,31041,38811,43817,36201,37500
2930154,Sento Se,-13.56446599,-43.58073074,443.789101,18284,27419,31683,28387,32461,37431
1506203,Salinopolis,-0.623638,-47.35312026,27.148172,18494,9651,14358,22670,33449,37430
2600708,Alian_a,-7.604729809,-35.2285015,112.188515,31578,35057,37648,37455,37189,37414
3517406,Guaira,-24.08527548,-54.24675772,258.977932,21367,26883,25667,31071,34610,37412
5005400,Maracaju,-21.62361038,-55.15713957,378.098652,6176,7319,13604,22999,26219,37407
3102605,Andradas,-22.07280734,-46.575583,878.904256,18934,20009,24205,28377,32968,37302
1303809,Sao Gabriel da Cachoeira (Uaupes),-0.136462788,-67.0836429,61.510476,12172,13423,19571,23140,29947,37300
2927002,Rio Real,-11.48493543,-37.93357778,173.641951,13631,15873,19072,27783,33260,37127
5221601,Urua_u,-14.52021976,-49.14748562,515.391422,19326,36304,32213,33929,33530,36949
1501204,Baiao,-2.791961861,-49.67275337,30.562405,7506,12134,16261,20072,21119,36907
3554508,Tiete,-23.09788948,-47.71147253,483.841134,18065,17283,20033,26446,31710,36827
3552106,Socorro,-22.59202995,-46.52921159,764.529222,20959,20688,23666,30763,32704,36695
2104909,Guimaraes,-2.135077158,-44.59774646,4.789339,29110,33447,41280,44320,35439,36618
3533502,Novo Horizonte,-21.46847499,-49.22174953,457.488775,22863,23098,26818,30446,32432,36612
2608800,Lajedo,-8.662856866,-36.32149662,665.60329,18728,21478,25685,29718,32209,36606
3104205,Arcos,-20.28256312,-45.54363187,724.579625,17190,16962,22035,27418,32687,36582
5219308,Santa Helena de Goias,-17.81235514,-50.59844326,574.984608,15999,25481,26650,33142,34545,36459
4311809,Marau,-28.44845393,-52.19677693,544.629273,25688,26418,27001,25167,28361,36383
3302601,Mangaratiba,-22.96171194,-44.04112655,6.891109,12655,12338,13845,17925,24901,36311
4217204,Sao Miguel do Oeste,-26.72642718,-53.51883941,643.853122,18871,22355,35769,42247,32324,36295
2913705,Inhambupe,-11.78912746,-38.35401927,173.2011,17927,19417,22851,25777,29589,36290
2917003,Itiuba,-10.69190123,-39.85327697,378.875956,19029,26033,30551,34403,35543,36112
